acronym,title,projectUrl
PLUSN,Plant use of nitrate,0
CAMKIN,Calmodulin regulated protein kinases molecular and cellular functions of five prototypic members from the human genome by a multidisciplinary approach,0
FRONTS-SINGULARITIES,Nonlinear partial differential equations describing front propagation and other singular phenomena,0
XYLELLA DISEASES,Integrated approaches to the sustainable management of xylella diseases of citrus and coffee,0
0,European focus on biotechnology in china,0
EAA COMPUTER-DOSAGE,European action on anticoagulation eaa cost effectiveness of computer assisted dosage eaa computer dosage,0
PULMINFECT,Differential diagnosis of infectious lung diseases PULMINFECT,0
HIPEDHIPS2,Development of a process for the manufacture of high performance near net shape orthopaedic prostheses HIPEDHIPS2,0
RAPI-HEAL,An affordable more effective negative pressure closure treatment for chronic ulcers to improve patient mobility quality of life RAPI HEAL,0
ECOTRAIN,Ecology of plant parasitic nematodes their host plants and antagonists in european coastal sand dunes training opportunity for ecologists and agricultural biocontrol researchers,0
UNION,UNIversal detectiON for miniaturised high performance liquid chromatography system,0
AMEF 2,Analysis of Microsystems activities in EUROPRACTICE,0
TAMAFLEC,Trial for Approach in MAnufacturing Structure of SMD Communication Devices and Sensors on FLExible Carriers in Telemedicine,0
LICOM+,Competence Centre Microsystems LIquid Handling COMpetence Centre,0
MEMBIRS,Optical MEMS Based Infra Red Spectrometry,0
POLYMICRO,Competence Centre on POLYmer MICROoptics,0
CD-MST,Multimedia tool for the promotion of MicroSysTems,0
IMITEC,Integrated Material and Information TEChnologies for novel emission control Systems,0
GLADIS,Gas Laser Analysis by Infra red Spectroscopy,0
GENESTREAM,GeneStream Massive Genetic Data will become Critical Knowledge,0
IDEAS,Interoperability Developments for Enterprise Application and Software roadmaps,0
CCMESYS 2,Customer support and design Centre for physical MEasurement SYStems 2,0
SMART-PIV,Development Of An Interactive Integrated P i v System Based On Miniaturised Optical Sensor Technology For Implantable Biomedical Devices Design,0
ECHALLENGES E2003-E2,Technical Conferences for Information Society Technologies,0
HEREIN 2E,HEREIN 2 extension to NAS partners,0
AMSD,Accompanying Measure System Dependability,0
PROMODAS,PROfessional MObile DAta Service,0
NANOINDEX,NANOtechnology INDustry EXchanges,0
BVN,BioVisioN roadmap to successful deployments from the user and system integrator perspective,0
RAPID,Roadmap for Advanced Research in Privacy and Identity Management,0
FURORE,Future road vehicle research a roadmap for the future FURORE,0
0,Aeronautical stakeholders tools for the european research agenda,0
3AS,Active aeroelastic aircraft structure 3AS,0
PURE JUICE,Detection and prevention of adulteration on the eu fruit juice market by investigation of the isotopic and compositional profile of minor components PURE JUICE,0
0,Lascamm a laboratory to promote applications of molecular materials in photonics,0
0,Molecular and biological characterization of ectomycorrhizal strains on willows for phytoremediation,0
0,Effective lagrangian techniques for open questions in qcd and electroweak dynamics,0
0,Investigation of power silicon devices failure under extreme operating conditions,0
0,The politics of ethnic minority groups in european cities,0
0,High resolution fluorescence imaging of biomolecules,0
0,Conjugated polyrotaxanes as luminescent insulated molecular wires,0
0,Integrable families of nonlinear partial differential and difference equations and their reductions,0
0,Epistemic foundations of applied logic,0
0,Effects of social context on caching strategies by srub jays,0
0,Development of new methods for the solid phase synthesis of benzoannelated nitrogen heterocycles,0
NUPULSE,A non destructive pulse neutron multiple detector tool for use in environmental hydrocarbon and mineral exploration work,0
PROSECCO,Product service co design,0
EDM2005,A new concept for the economic wire edm machining of high quality carbide tools,0
NANO GRIND,Realising curved surfaces with optical quality by means of nano precision grinding based on ELID technology,0
0,Assimilation and standardisation of environmentally friendly packaging technologies within the food industry,0
SU.EL.MO.,Submersible electrical motor,0
DRYDEG,Dry degreasing of discrete components using a novel plasma,0
CIRC-HOT,Flexible manufacturing of 3d circuits on thermo plastics to enable end of life materials reclaimation,0
STERICAB,Research and development of a sterile storage cabinet for endoscopes stericab,0
AE-WATT,Marine power plant management and monitoring using acoustic emission,0
ELEGT,Electric exhaust gas turbocharger ELEGT,0
HY-SPACE,Heavy duty diesel whole space combustion,0
SMITS,Smart monitoring in train systems,0
CLARESCO,Car truck lighting analysis ratings and evaluations for safety comfort objectives,0
CORRUGATION,Wheel rail corrugation in urban transport,0
0,Temporal aggregation effects on non stationary seasonality,0
0,Sociological survey of workplace safety culture in pre accession lithuanian enterprises,0
0,Real time analysis of the induction of apoptosis in duchene muscular dystrophy,0
0,Mechanisms of epha4 signalling in axon guidance and synaptic plasticity,0
0,X ray spectroscopic diagnosis of intense electric fields in short living plasmas,0
0,Macroscopic effects from molecular level motion exploiting a synthetic molecular motor,0
0,Production of hydrogen and methane during the anaerobic bio treatment of olive pulp,0
0,Towards the control of photoelectric processes in dye sensitised photovoltaic cells,0
0,Integrability and solvability of nonlinear odes and pdes in the complex domain,0
0,Physics and applications of optical discrete solitions,0
0,Development of integrated laser based sensors for active combustion control,0
0,Braid groups monoids and presentations,0
0,Advanced research training in european studies,0
0,The life cycle of stars and galaxies,0
0,Comparative genome organisation in leptosphaeria maculans and related filamentous fungi,0
0,Structure and properties of advanced materials for environmental applications,0
0,Advanced control and supervision of processes and production systems,0
0,Chemical communication in insects,0
0,Participation au budget d intas,0
0,Internet training in nis scientific libraries,0
HERRING BONES,Developing methods to tenderise bones in herring fillets,0
WINE - PANEL TEST,Integrated sensor system for the organoleptic characterisation of wine,0
PESSTISENS,Development of a test kit for the determination of pesticides in foodstuffs,0
COVAD,Development of continuous vacuum dough preparation process for industrial bakeries,0
RABMDR-SME,Risk assessment of biomechanical damage risks in small and medium sized enterprises,0
FPGA-IMAGEPROCESSING,Fpga as image processing coprocessor with low level image data compression and cmos sensor to the use in the supervisory technology,0
AQUA 2000,AQUA 2000 International Conference on Responsible Aquaculture in the New Millennium,0
AXES,Axes de recherche pour l elaboration de nouveaux outils et mod les permettant d valuer la contribution de l aquaculture et de la p che au d veloppement,0
BLUR,The Blue Revolution a Two Part Popular Science Tv Documentary on Marine Aquaculture,0
SALGEN,Review of Genetic Studies on Atlantic Salmon to Increase Understanding and Improve the Effectiveness of Wild Stock Conservation and Rebuilding Programmes in Europe,0
HYTRIAL,Hydroacustic Tools for Rapid Industrial Interest Algae Location,0
