title,projectUrl,acronym,return_code,redirect_url
Performance Portability of OpenMP,http://www.cepba.upc.edu/pop/,POP,[Errno -2] Name or service not known,
AGENT ACADEMY: A Data Mining Framework for Training Intelligent Agents,http://agentacademy.iti.gr/,AGENT ACADEMY,200,
PARticle IMAge VElocimetry and associated techniques,http://vki.ac.be,,[Errno -5] No address associated with hostname,
Seventh International Conference on X-Ray Lasers,http://www.luli.polytechnique.fr/xrl2000/,,301,https://portail.polytechnique.edu/luli
Immigration et asile en Europe - Bilan de Maastricht et perspectives d'Amsterdam,http://www.ulb.ac.be/assoc/odysseus/,,403,
New Trends in Turbulence,http://www-houches.ujf-grenoble.fr/session-74.shtml,,301,http://houches.ujf-grenoble.fr/
Atomic Clusters and Nanoparticles,http://www.ujf-grenoble.fr/session-73.shtml,,404,
4th International Conference on VIBRATION MEASUREMENTS by LASER TECHNIQUES: advances and applications & SHORT COURSE ON LASER VIBROMETRY,http://dimec.unian.it/aivela,,[Errno -2] Name or service not known,
Healthy Buildings 2000 Conference,http://www.hb2000.org,,200,
Trapped Particles and Fundamental Physics,http://www.unisi.it/fisica/leshouches/index.htm,,404,
5th European Conference on Application of Polar Dielectrics,http://www.cfi.lu.lv/ECAPD,,404,
Neuropeptide Antagonists: From Molecular Biology to Receptors and Clinical Application - 10th Annual Meeting of the European Neuropeptide Club,http://scicons.com/neuropeptides2000.html,,200,
"Visions and Voices: Towards an understanding of diversity and the interrelations between technologies, environments, identities and global change.",http://les.man.ac.uk/sa/,,timed out,
XVI Polish Peptide Symposium,http://www.mol.uj.edu.pl/peptide,,404,
"Evolution Equation 2000: applications to Physics, Industry, Life Sciences and Economics",http://www.science.unitn.it/~iannelli/eveq.html,,404,
"International Workshop ""Foliations-Geometry and Dynamics Revisted""",http://fol2000.math.uni.lodz.pl,,200,
EuroConference on Robust Statistics 2001,http://www.statistik.tuwien.ac.at/icors2001/,,200,
Euroconference on Phasing Biological Macromolecules,http://www.irmec.ba.cnr.it/phabio,,[Errno -2] Name or service not known,
10th International Stirling Machine Conference 2001,http://www.10th-isec.de,,[Errno -2] Name or service not known,
27th International Cosmic Ray Conference,http://www.copernicus.org/icrc/index.html,,302,http://www.copernicus.org/404.html
The Sixteenth European Workshop on Computational Geometry (EURO-CG00),http://www.cs.bgu.ac.il/~cg2000,,403,
The International Dimension of Environmental Policy,http://www.esf.org/euresco/00/sc00156a.htm,,404,
CAA 2000: Computing Archaeology for Understanding the Past,http://www.zrc-sazu.si/caa/,,404,
South European Summer Meeting on Elementary Particle Physics,http://theory.physics.uoi.gr/corfu2001/main.html,,200,
13th European Conference on Chemical Vapour Deposition,http://www.imel.demokritos.gr/EUROCVD/Eurocvd13.html,,200,
Knowledge-based management of European native crayfishes,Http://labo.univ-poitiers.fr/umr6556,,[Errno 111] Connection refused,
Slow relaxation and nonequilibrium dynamics in condensed matter,http://dpm.univ-lyon1.fr/houches_etc,,timed out,
Conference on Lasers and Electro-Optics/Europe and International Quantum Electronics Conference 2000,http://www.cleoeurope.org,,200,
Mathematical Analysis,http://www.esf.org/euresco,,301,http://www.esf.org/home.html
New Economic Windows: New Paradigms for the New Millennium,http://www.unisa.it/new-conference/,,404,
IUTAM Symposium of Bluff Body Wakes and Vortex-Induced Vibrations,http://ugolin.univ-mrs.fr/~bbviv2/,,[Errno -2] Name or service not known,
European Association for Research in Industrial Economics - 2001 Annual Conference,http://econserv2.bess.tcd.ie/ppwalsh/index2.html,,[Errno -2] Name or service not known,
"Labour Market Change, Unemployment and Citizenship in Europe",http://www.esf.org/euresco/01/sc01155a.htm,,404,
Euro Summer School on Medical and Biophysical applications of NMR using hyperpolarised gases,http://ntserv.fys.ku.dk/hypolgas/,,timed out,
Future Perspectives of Superconducting Josephson Devices,http://www.esf.org/euresco/02/pc02147,,301,http://www.esf.org/home.html
Atom Optics and Interferometry,http://atomoptic.iota.u-psud.fr/cargese.2000,,[Errno -2] Name or service not known,
Frontiers in Particle Astrophysics and Cosmology,http://www.esf.org/euresco/01/pc01142a.htm,,404,
The International Congress on Mathematical Physics,http://icmp2000.ma.ic.ac.uk/,,[Errno -2] Name or service not known,
New Paradigms for the Prediction of Subsurface Conditions,http://www.esf.org/euresco/01/pc01148a.htm,,404,
High Performance Fibers,http://www.esf.org/euresco,,301,http://www.esf.org/home.html
Electrostatic Effects in Soft Matter and Biophysics,http://www-theory.mpip-mainz.mpg.de/~pep/les_houches/,,[Errno -2] Name or service not known,
Structure of the Nucleus at the Dawn of the Century,http://nucth2000.bo.infn.it,,[Errno -2] Name or service not known,
"The International Conference on Functional Electrical Stimulation, IFESS2000",http://www.smi.auc.dk/aalborg2000/,,[Errno -2] Name or service not known,
EuroConference recent development in the wave field and diffuse tomographic inverse problems,http://www.math.hut.fi/people/esomersa.html,,410,
Conf?rence Mosh? Flato Advances and Prospects in Physical Mathematics,http://www.u-bourgogne.fr/monge/cmf,,403,
"7th International Conference on Nuclear Microprobe Technology and Applications 10-15 September 2000, Paris, France",http://icnmta2000.in2p3.fr,,[Errno -2] Name or service not known,
Were the first Europeans Adventurers? Interdisciplinary Euro-Conference (16.-20.2.2000),http://www.uni-essen.de/avl,,403,
Matter in Super-Intense Laser Fields,http://www.esf.org/euresco/01/pc01143a.htm,,404,
Geographical Domain and Geographical Information Systems,http://www.esf.org/euresco,,301,http://www.esf.org/home.html
"EuroConference on Foams, Emulsions and Applications",http://www.eurofoam2000.tudelft.nl/,,[Errno 111] Connection refused,
International Workshop on Algebraic and Combinatorial Coding Theory,http://www.moi.math.bas.bg/acct2k/acct2k.html,,404,
Psychology and Economics,http://www.cepr.org/meets/wkcn/3/3503/,,404,
Renewables 2000 - Euroconference on Renewable Technologies for Sustainable Development,http://navier.ist.utl.pt/renewables2000,,[Errno 113] No route to host,
Bose Einstein Condensates and Atom Lasers: from Basic Science to Applications,http://atomoptic.iota.u-psud.fr/cargese.2000,,[Errno -2] Name or service not known,
EuroConference Biosignal 2000,http://www.fee.vutbr.cz/UBMI/bs2000.html,,404,
The Pervading Dimensions of Design Research International Symposium,http://pcsiwa12.rett.polimi.it/~dpr/,,[Errno -2] Name or service not known,
"General Conference of the European Physical Society, Budapest, 26-30 August 2002",http://www.eps12.kfki.hu,,200,
"SIZE - STRAIN III, Analysis of microstructure and residual stress by diffraction methods",http://bragg.ing.unitn.it/sizestrain,,Server Error,
"The 2nd International Workshop ""Advances in Energy Studies. Exploring Supplies, Contraints, and Strategies"". Porto Venere, Italy, 23-27 May 2000",http://www.chim.unisi.it/portovenere.html,,timed out,
Molecular Biology and Physiology of Water and Solute Transport - Fundamental and Applied Aspects,http://www.gmm.gu.se/mip2000,,301,http://www.gmm.gu.se/mip2000/
European Summer School on Microscopic Quantum Many-Body Theories and Their Applications (II and III),http://www.ictp.trieste.it,,200,
Frontier Detectors for Frontier Physics,http://www.pi.infn.it/pm/2000,,301,http://www.pi.infn.it/pm/2000/
The 12th International Symposium on Power Semiconductor Device & ICs,http://www.laas.fr/~charitat/ISPSD2000down/home.htm,,404,
International Conference on Postharvest Science,http://www.agri.gov.il/events/PostHarvest2000.html,,404,
Adaptive Hypermedia,http://ah2000.itc.it,,301,http://ah2000.fbk.eu/
Prominent Topics in Condensed Matter Physics,http://www.physics.upatras.gr/euroconference,,404,
"Body, Gender, Subjectivity, Crossing Disciplinary the Institutional Borders",http://www.women.it/,,200,
18th International Papillomavirus Conference,http://www.Hpv2000.com,,[Errno -2] Name or service not known,
"5th workshop on three-Dimensional Modelling of Seismic Waves Generation, Propagation and their Inversion",http://www.ictp.trieste.it,,200,
The Fourth International Conference on Home and Community Care for Persons Living with HIV/AIDS,http://www.parisvih99.org,,[Errno -2] Name or service not known,
International Consensus Conference on Outcome Measures in Rheumatology,http://www.ilar.org/omeract/omeract.htm,,404,
"Disk, Planetesimals and Planets",http://www.iac.es/proyect/planet/planet.html,,302,http://www.iac.es/proyecto/planet/planet.html
Mathematical aspects of evolving interfaces,http://maei.lmc.fc.ul.pt,,[Errno -2] Name or service not known,
WASCON 2000 Science and Engineering of Recycling for Environmental Protection,http://www.iscowa.org/wascon2000,,301,http://www.iscowa.org/wascon2000/
"2nd European Conference on Neutron Scattering Budapest, Hungary, September 1-4, 1999",http://www.kfki.hu/~ecns99/,,403,
Environmental Geomechanics,http://www.cism.it,,200,
NANOSCALE DIAGNOSIS IN CONDENSED MATTER WITH HIGH ENERGY ELECTRON BEAMS,http://sfmu.snv.jussieu.anoanalysis2000,,[Errno -2] Name or service not known,
Physics Teacher Training in an Information Society,http://www.blues.uab.es/phyteb/,,[Errno -2] Name or service not known,
Euroconference on Electronic Properties of Novel Nanomaterials,http://www.univie.ac.at/spectroscopy/iwep.htm,,200,
Alhambra 2000: A joint Mathematical European-Arabic Conference.,http://www.ugr.es/local/alhambra2000,,404,
Euro Summer School on Photosensitivity in Optical Waveguides and Glasses,http://www.odupe.dk/Events35,,[Errno -2] Name or service not known,
"EuroSummerSchool on ""sc CO2 based Supercritical Fluids application"": Chemistry and Materials",http://superchema.dicpm.unipa.it,,[Errno -2] Name or service not known,
European Cities: Networks and Crossroads Fifth International Conference on Urban History,http://eauh2000.tu-berlin.de/,,[Errno -5] No address associated with hostname,
Well-Posedness in Optimisation and Related Topics,http://www.impan.gov.pl/BC/01Well.html,,404,
"Conference on ""Levy Processes and Stable Laws""",http://science.ntu.ac.uk/msor/conf/Levy/,,timed out,
2001: A Speaker Odyssey - The Speaker Recognition Workshop,http://odyssey.westhost.com,,301,https://www.odyssey.westhost.com/
International School on Foundations of Secure Analysis and Design,http://www.cs.unibo.it/~gorrieri/fosad,,301,http://www.cs.unibo.it/~gorrieri/fosad/
Modular forms and p-adic Hodge theory.,http://www.crm.es/tn2001,,301,http://www.mycrmweb.com/
International Conference on Intergranular and Interphase Boundaries in Materials,http://www.graiver.co.il/iib/,,404,
EuroWorkshop on ADC Modelling and Testing,http://www.lx.it.pt/imeko2001,,404,
"PhD EuroConference ""Foundations of the Formal Sciences""",http://www.uni-bonn.de/people/fotfs/III/,,404,
"Ampere Summer School on ""Applications of Magnetic Resonance in Novel Materials""",http://www.ims.demokritos.gr/nmrlab/conference,,404,
"International Conference on Nuclei in the Cosmos, Aarhus 2000",http://www.ifa.au.dk/~langanke,,[Errno -2] Name or service not known,
10th International Cold Forging Congress 2000,http://www.vdi.de,,200,
10th European Workshop Conference on Bacterial Protein Toxins,http://www.ulb.ac.be/sciences/etox10,,301,http://www.ulb.ac.be//sciences/etox10/
7th Conference and Exhibition of the European Ceramic Society,http://www.bcrc.be/7ecers.html,,302,http://www.bcrc.be/fr/404.html?vID=
10th International Conference on Bioinorganic Chemistry,http://www.cerm.unifi.it,,403,
EuroConference Matrix 2001 - Chemistry and Physics of Matrix Isolated Species,http://gerwazy.chem.uni.wroc.pl/Matrix2001,,404,
EuroLabCourse in Paleoseismology,http://www.ingv.it/europaleos/,,404,
Molybdenum and Tungsten Enzymes (Gordon Research Conference),http://www.grc.uri.edu/programs/2001/molyb.htm,,timed out,
5th European Conference on Experimental AIDS Research,http://www.cnb.uam.es/info/ECEAR2000,,[Errno -2] Name or service not known,
SYMPOSIUM GALILEO 2001: Revoluci?n Cient?fica y Cultura Europa. Perspectivas en Historia y Filosof?a de la Ciencia,http://www.iac.es/proyect/galileo/galileo.html,,302,http://www.iac.es/proyecto/galileo/galileo.html
European Conference on Digital Libraries,http://www.ecdl2001.org/guest,,404,
"Conference for Advanced Inquiry in the Interactive Arts - Science, Technology and Art Research (CAiiA-STAR)",http://caiia-star.newport.plymouth.ac.uk,,[Errno -2] Name or service not known,
10th European Heterostructure Technology Workshop,http://www.uni-ulm.de/UlmResConf/eusemhetech.html,,200,
Neurochemistry Winter Conference: Cellular and Molecular Responses During Degeneration and Repair,http://www.uibk.ac.at/c/c5/c518,,301,https://www.uibk.ac.at/fakultaeten/
Mechanisms and Cellular Functions of Molecular Chaperones,http://www.uni-freiburg.de/BCMB/ChaperoneConference2001,,404,
10th International Symposium on Phototrophic Prokaryotes,http://www.ubxlab.com/ispp2000,,404,
Microbiology of Composting and other biodegradation processes,http://homepage.uibk.ac.at/homepage/c718/c71806/conference.html,,404,
PhD Euroconference on Similarities and Universality in Relativistic Flows.,http://www.mpi-hd.mpg.de/theory/surf,,404,
Symplectic Geometry of Integrable Hamiltonian Systems,http://www.crm.es/sgihs,,301,http://www.mycrmweb.com/
International Workshop on Optimal Codes and related topics - 2001,http://www.moi.math.bas.bg/oc2001/oc2001.html,,404,
International Summer School in Forced Migration,http://www.qeh.ox.ac.uk/rsp/indexrsp.html,,404,
