acronym,title,projectUrl,,,,,,,,,,,,,,,,,,,,,,
NULL,Projecto Estratégico - UI 457 - 2014,,,,,,,,,,,,,,,,,,,,,,,
UI 134 - 2014,Projecto Estratégico - UI 134 - 2014,,,,,,,,,,,,,,,,,,,,,,,
NULL,Projecto Estratégico - UI 700 - 2014,,,,,,,,,,,,,,,,,,,,,,,
RSLingo4Privacy,RSLingo4Privacy - Ferramentas para melhorar a consistência entre políticas e práticas de privacidade,,,,,,,,,,,,,,,,,,,,,,,
NULL,Projecto Estratégico - UI 212 - 2011-2012,,,,,,,,,,,,,,,,,,,,,,,
NULL,Projecto Estratégico - UI 220 - 2011-2012,,,,,,,,,,,,,,,,,,,,,,,
NULL,Projecto Estratégico - UI 3181 - 2011-2012,,,,,,,,,,,,,,,,,,,,,,,
NULL,Projecto Estratégico - LA 17 - 2011-2012,,,,,,,,,,,,,,,,,,,,,,,
NULL,Projecto Estratégico - UI 81 - 2011-2012,,,,,,,,,,,,,,,,,,,,,,,
NULL,Projecto Estratégico - UI 500 - 2011-2012,,,,,,,,,,,,,,,,,,,,,,,
NULL,Projecto Estratégico - UI 4032 - 2011-2012,,,,,,,,,,,,,,,,,,,,,,,
CARDIOSTEM,CARDIOSTEM: Tecidos cardíacos e terapias baseadas em células estaminais para aplicações cardiovasculares,,,,,,,,,,,,,,,,,,,,,,,
CAPDESIGN,Desenvolvimento de cápsulas para encapsulação de agentes poliméricos auto reparadores em betão.,,,,,,,,,,,,,,,,,,,,,,,
MAGPHOGLAS,"Novos materiais vítreos borofosfatados dopados, sob a forma de nanopós e de filmes finos nanoestruturados, com relevantes propriedades ópticas e magnéticas para aplicação em fotónica",,,,,,,,,,,,,,,,,,,,,,,
DeYeastLibrary,Biblioteca de estirpes de levedura optimizadas para aplicações de Engenharia Metabólica,,,,,,,,,,,,,,,,,,,,,,,
NBCPBH,Produção de novos compostos bioactivos através de plantas e bactérias usando novas e melhoradas halogenases,,,,,,,,,,,,,,,,,,,,,,,
EMC2,Sistemas Multi-core embebidos para aplicações criticas em ambientes dinâmicos e mutáveis em tempo real,,,,,,,,,,,,,,,,,,,,,,,
NULL,Projecto Estratégico - UI 4083 - 2011-2012,,,,,,,,,,,,,,,,,,,,,,,
NULL,Projecto Estratégico - UI 279 - 2011-2012,,,,,,,,,,,,,,,,,,,,,,,
NULL,Projecto Estratégico - UI 472 - 2011-2012,,,,,,,,,,,,,,,,,,,,,,,
NULL,Projecto Estratégico - UI 690 - 2011-2012,,,,,,,,,,,,,,,,,,,,,,,
NULL,Projecto Estratégico - UI 760 - 2011-2012,,,,,,,,,,,,,,,,,,,,,,,
NULL,Projecto Estratégico - LA 25 - 2011-2012,,,,,,,,,,,,,,,,,,,,,,,
NULL,Projecto Estratégico - UI 647 - 2011-2012,,,,,,,,,,,,,,,,,,,,,,,
NULL,Projecto Estratégico - UI 183 - 2011-2012,,,,,,,,,,,,,,,,,,,,,,,
NULL,Projecto Estratégico - UI 491 - 2011-2012,,,,,,,,,,,,,,,,,,,,,,,
NULL,Projecto Estratégico - UI 324 - 2011-2012,,,,,,,,,,,,,,,,,,,,,,,
NULL,Projecto Estratégico - LA 3 - 2011-2012,,,,,,,,,,,,,,,,,,,,,,,
NULL,Projecto Estratégico - UI 618 - 2011-2012,,,,,,,,,,,,,,,,,,,,,,,
NULL,Projecto Estratégico - UI 51 - 2011-2012,,,,,,,,,,,,,,,,,,,,,,,
NULL,Projecto Estratégico - UI 1661 - 2011-2012,,,,,,,,,,,,,,,,,,,,,,,
NULL,Projecto Estratégico - UI 749 - 2011-2012,,,,,,,,,,,,,,,,,,,,,,,
NULL,Projecto Estratégico - UI 143 - 2011-2012,,,,,,,,,,,,,,,,,,,,,,,
NULL,Projecto Estratégico - UI 208 - 2011-2012,,,,,,,,,,,,,,,,,,,,,,,
NULL,Projecto Estratégico - UI 615 - 2011-2012,,,,,,,,,,,,,,,,,,,,,,,
NULL,Projecto Estratégico - UI 730 - 2011-2012,,,,,,,,,,,,,,,,,,,,,,,
NULL,Projecto Estratégico - UI 4028 - 2011-2012,,,,,,,,,,,,,,,,,,,,,,,
NULL,Projecto Estratégico - UI 725 - 2011-2012,,,,,,,,,,,,,,,,,,,,,,,
NULL,Projecto Estratégico - LA 16 - 2011-2012,,,,,,,,,,,,,,,,,,,,,,,
NULL,Projecto Estratégico - UI 4041 - 2011-2012,,,,,,,,,,,,,,,,,,,,,,,
NULL,Projecto Estratégico - UI 27 - 2011-2012,,,,,,,,,,,,,,,,,,,,,,,
NULL,Projecto Estratégico - UI 4001 - 2011-2012,,,,,,,,,,,,,,,,,,,,,,,
NULL,Projecto Estratégico - UI 285 - 2011-2012,,,,,,,,,,,,,,,,,,,,,,,
NULL,Projecto Estratégico - UI 177 - 2011-2012,,,,,,,,,,,,,,,,,,,,,,,
NULL,Projecto Estratégico - UI 124 - 2011-2012,,,,,,,,,,,,,,,,,,,,,,,
NULL,Projecto Estratégico - UI 91 - 2011-2012,,,,,,,,,,,,,,,,,,,,,,,
NULL,Projecto Estratégico - UI 252 - 2011-2012,,,,,,,,,,,,,,,,,,,,,,,
NULL,Projecto Estratégico - UI 215 - 2011-2012,,,,,,,,,,,,,,,,,,,,,,,
NULL,Projecto Estratégico - UI 315 - 2011-2012,,,,,,,,,,,,,,,,,,,,,,,
NULL,Projecto Estratégico - UI 775 - 2011-2012,,,,,,,,,,,,,,,,,,,,,,,
NULL,Projecto Estratégico - UI 284 - 2011-2012,,,,,,,,,,,,,,,,,,,,,,,
NULL,Projecto Estratégico - UI 3126 - 2011-2012,,,,,,,,,,,,,,,,,,,,,,,
NULL,Projecto Estratégico - UI 683 - 2011-2012,,,,,,,,,,,,,,,,,,,,,,,
NULL,Projecto Estratégico - UI 705 - 2011-2012,,,,,,,,,,,,,,,,,,,,,,,
NULL,Projecto Estratégico - UI 742 - 2011-2012,,,,,,,,,,,,,,,,,,,,,,,
NULL,Projecto Estratégico - UI 44 - 2011-2012,,,,,,,,,,,,,,,,,,,,,,,
NULL,Projecto Estratégico - UI 4085 - 2011-2012,,,,,,,,,,,,,,,,,,,,,,,
NULL,Projecto Estratégico - UI 239 - 2011-2012,,,,,,,,,,,,,,,,,,,,,,,
NULL,Projecto Estratégico - UI 3128 - 2011-2012,,,,,,,,,,,,,,,,,,,,,,,
NULL,Projecto Estratégico - UI 150 - 2011-2012,,,,,,,,,,,,,,,,,,,,,,,
NULL,Projecto Estratégico - UI 99 - 2011-2012,,,,,,,,,,,,,,,,,,,,,,,
NULL,Projecto Estratégico - UI 146 - 2011-2012,,,,,,,,,,,,,,,,,,,,,,,
NULL,Projecto Estratégico - UI 443 - 2011-2012,,,,,,,,,,,,,,,,,,,,,,,
NULL,Projecto Estratégico - UI 276 - 2011-2012,,,,,,,,,,,,,,,,,,,,,,,
NULL,Projecto Estratégico - UI 4044 - 2011-2012,,,,,,,,,,,,,,,,,,,,,,,
NULL,Projecto Estratégico - LA 15 - 2011-2012,,,,,,,,,,,,,,,,,,,,,,,
NULL,Projecto Estratégico - UI 94 - 2011-2012,,,,,,,,,,,,,,,,,,,,,,,
NULL,Projecto Estratégico - LA 14 - 2011-2012,,,,,,,,,,,,,,,,,,,,,,,
NULL,Fisica para Alem do Modelo Standard na Era do LHC,,,,,,,,,,,,,,,,,,,,,,,
NULL,Colaboracão no COMPASS,,,,,,,,,,,,,,,,,,,,,,,
NULL,"Cooperação com o CERN - Estudos de optimização dos alvos de ISOLDE e ""design"" de HIE-ISOLDE",,,,,,,,,,,,,,,,,,,,,,,
NULL,Métodos não perturbativos em teorias padrão e gravitação quântica,,,,,,,,,,,,,,,,,,,,,,,
NULL,Participação na colaboração CERN-RD51: R&D em Detectores Gasosos de Microestruturas,,,,,,,,,,,,,,,,,,,,,,,
NULL,Espectoscopia de Núcleos Exóticos,,,,,,,,,,,,,,,,,,,,,,,
NULL,Colaboração Portuguesa da Lattice QCD - 2011,,,,,,,,,,,,,,,,,,,,,,,
NULL,Cosmologia com acoplamentos variáveis,,,,,,,,,,,,,,,,,,,,,,,
NULL,Interacção do HIV-2 com macrófagos e células dendríticas: implicações na menor patogenicidade do HIV-2,,,,,,,,,,,,,,,,,,,,,,,
NULL,Encapsulamento de partículas inorgânicas anisotrópicas por polimerização RAFT em emulsão,,,,,,,,,,,,,,,,,,,,,,,
NULL,Indução de Tolerância Imunológica após Transplante Alogénico de Células Estaminais Hematopoiéticas em Humanos,,,,,,,,,,,,,,,,,,,,,,,
NULL,Consequências da fragmentação de florestas e condições para invasões biológicas: o caso das aves das Caraíbas,,,,,,,,,,,,,,,,,,,,,,,
NULL,TRATAR DOENÇAS HEPÁTICAS TENDO COMO ALVO A NECROPTOSE DOS HEPATÓCITOS,,,,,,,,,,,,,,,,,,,,,,,
NULL,"Experiência do Programa Circle-Med: A Análise da Comunicação entre Cientistas e ""Stakeholders"" a Propósito das Alterações Climáticas",,,,,,,,,,,,,,,,,,,,,,,
NULL,"Recolha, optimização e harmonização de biomarcadores na Esclerose Lateral Amiotrófica (ELA) e em outras doenças do neurónio motor",,,,,,,,,,,,,,,,,,,,,,,
,Regulação da activação de Bax pelo oncoge PKCepsilon: Um método para eliminar células cancerígenas,,,,,,,,,,,,,,,,,,,,,,,
TerapiaTB,Fighting TB: Desenvolvimento de sistemas microparticulados para vectorização para os macrófagos alveolares na terapêutica da tuberculose,,,,,,,,,,,,,,,,,,,,,,,
Testocognição,"Mediação hormonal do exercício na cognição, no stress e na imunidade.",,,,,,,,,,,,,,,,,,,,,,,
MECANIC,Mutações da Caderina-E e Novos Interactores no Cancro (MECANIC). O papel da caderina-E mutada na interação integrina-matriz extracelular no cancro gástrico.,,,,,,,,,,,,,,,,,,,,,,,
Clearance ,Clearance da insulina (des)regulação: clarificação do mistério.,,,,,,,,,,,,,,,,,,,,,,,
MEMOTRADE,Memória social de práticas e profissões em comunidades costeiras: o papel do conhecimento local na adaptação às alterações climáticas,,,,,,,,,,,,,,,,,,,,,,,
DELIN,Entrega de inibidores do HIV-1 por liposomas cationicos com dupla especificidade.,,,,,,,,,,,,,,,,,,,,,,,
NULL,Projecto Estratégico - UI 115 - 2014,,,,,,,,,,,,,,,,,,,,,,,
NULL,Projecto Estratégico - UI 460 - 2014,,,,,,,,,,,,,,,,,,,,,,,
UI 4038 - 2014,Projecto Estratégico - UI 4038 - 2014,,,,,,,,,,,,,,,,,,,,,,,
NULL,Projecto Estratégico - UI 245 - 2014,,,,,,,,,,,,,,,,,,,,,,,
EpiSplice,Epigenética e splicing alternativo: papel na diferenciação de células imunitárias T e na leucemia,,,,,,,,,,,,,,,,,,,,,,,
KIC@Coimbra,Ageing@Coimbra: Um Centro de Co-localização na Rede Europeia de Conhecimento e Inovação para o Envelhecimento Saudável e Ativo,,,,,,,,,,,,,,,,,,,,,,,
DELIN,Uma estratégia inovadora para distribuição e entrega de inibidores de entrada do HIV muilti-alvo usando lipossomas catiónicos,,,,,,,,,,,,,,,,,,,,,,,
CIRCLE-MED,Adaptação às Alterações Climáticas a partir da perspectiva das ciências naturais e sociais: os recursos hídricos nas áreas costeiras do Mediterrâneo.,,,,,,,,,,,,,,,,,,,,,,,
MOFSS_JPM,Escalonador de Sistemas de Produção MTO,,,,,,,,,,,,,,,,,,,,,,,
UI 4105 - 2014,Projecto Estratégico - UI 4105 - 2014,,,,,,,,,,,,,,,,,,,,,,,
UI 6 - 2014,Projecto Estratégico - UI 6 - 2014,,,,,,,,,,,,,,,,,,,,,,,
Envelhecimento,Estado de saúde e actividade física da população idosa,,,,,,,,,,,,,,,,,,,,,,,
PROTEOMASC,Avaliação do papel da proteólise no sistema reprodutor masculino através do estudo dos agrupamentos génicos de KLK (19q13.4) e WFDC (20q13).,,,,,,,,,,,,,,,,,,,,,,,
ApopMit.Neur,Modulação da Via Apoptótica Mitocondrial para Estimular a Diferenciação Neural,,,,,,,,,,,,,,,,,,,,,,,
,Modulação da angiogénese ocular pela grelina. Implicações na fisiopatologia da retinopatia diabética.,,,,,,,,,,,,,,,,,,,,,,,
GLR-POLEN,A função dos canais sensiveis a glutamato (GLR) em tubos polinicos,,,,,,,,,,,,,,,,,,,,,,,
,Prevalência e custos da deficiência visual em Portugal: um estudo hospitalar,,,,,,,,,,,,,,,,,,,,,,,
CLINT,Nanomateriais de Carbono e Líquidos Iónicos: Do conhecimento fundamental a aplicações tecnológicas sustentáveis..,,,,,,,,,,,,,,,,,,,,,,,
EMC2,Embedded multi-core systems for mixed criticality applications in dynamic and changeable real-time environments,,,,,,,,,,,,,,,,,,,,,,,
Active@Work,Adultos Sénior no Trabalho,,,,,,,,,,,,,,,,,,,,,,,
UI 245 - 2014,Incentivo - UI 245 - 2014,,,,,,,,,,,,,,,,,,,,,,,
UI 528 - 2014,Incentivo - UI 528 - 2014,,,,,,,,,,,,,,,,,,,,,,,
UI 681 - 2014,Incentivo - UI 681 - 2014,,,,,,,,,,,,,,,,,,,,,,,
UI 4033 - 2014,Incentivo - UI 4033 - 2014,,,,,,,,,,,,,,,,,,,,,,,
UI 4006 - 2014,Incentivo - UI 4006 - 2014,,,,,,,,,,,,,,,,,,,,,,,
RED-WeldS,Avaliação Rápida de Empenos em Estruturas Soldadas,,,,,,,,,,,,,,,,,,,,,,,
UI 329 - 2014,Projecto Estratégico - UI 329 - 2014,,,,,,,,,,,,,,,,,,,,,,,
NULL,Projecto Estratégico - UI 442 - 2014,,,,,,,,,,,,,,,,,,,,,,,
UI 3181 - 2014,Projecto Estratégico - UI 3181 - 2014,,,,,,,,,,,,,,,,,,,,,,,
UI 4006 - 2014,Projecto Estratégico - UI 4006 - 2014,,,,,,,,,,,,,,,,,,,,,,,
NULL,Projecto Estratégico - UI 4026 - 2014,,,,,,,,,,,,,,,,,,,,,,,
UI 4053 - 2014,Projecto Estratégico - UI 4053 - 2014,,,,,,,,,,,,,,,,,,,,,,,
UI 289 - 2014,Projecto Estratégico - UI 289 - 2014,,,,,,,,,,,,,,,,,,,,,,,
UI 263 - 2014,Projecto Estratégico - UI 263 - 2014,,,,,,,,,,,,,,,,,,,,,,,
UI 287 - 2014,Projecto Estratégico - UI 287 - 2014,,,,,,,,,,,,,,,,,,,,,,,
NULL,Projecto Estratégico - UI 690 - 2014,,,,,,,,,,,,,,,,,,,,,,,
UI 760 - 2014,Projecto Estratégico - UI 760 - 2014,,,,,,,,,,,,,,,,,,,,,,,
UI 4077 - 2014,Projecto Estratégico - UI 4077 - 2014,,,,,,,,,,,,,,,,,,,,,,,
NULL,Projecto Estratégico - UI 121 - 2014,,,,,,,,,,,,,,,,,,,,,,,
UI 98 - 2014,Projecto Estratégico - UI 98 - 2014,,,,,,,,,,,,,,,,,,,,,,,
NULL,Projecto Estratégico - UI 77 - 2014,,,,,,,,,,,,,,,,,,,,,,,
NULL,Projecto Estratégico - UI 611 - 2014,,,,,,,,,,,,,,,,,,,,,,,
UI 697 - 2014,Projecto Estratégico - UI 697 - 2014,,,,,,,,,,,,,,,,,,,,,,,
UI 616 - 2014,Projecto Estratégico - UI 616 - 2014,,,,,,,,,,,,,,,,,,,,,,,
UI 4050 - 2014,Projecto Estratégico - UI 4050 - 2014,,,,,,,,,,,,,,,,,,,,,,,
UI 68 - 2014,Projecto Estratégico - UI 68 - 2014,,,,,,,,,,,,,,,,,,,,,,,
UI 528 - 2014,Projecto Estratégico - UI 528 - 2014,,,,,,,,,,,,,,,,,,,,,,,
Dar&Receber,Dar&Receber: Criando uma troca de serviços reciproca para uma melhor vida senior,,,,,,,,,,,,,,,,,,,,,,,
CLOCKWORK,Sistema Inteligente de Gestão e Controle de Mudança <br>dos ritmos circadianos dos trabalhadores.<br>,,,,,,,,,,,,,,,,,,,,,,,
Active@Work ,Adultos Sénior Activos no Trabalho,,,,,,,,,,,,,,,,,,,,,,,
NANOMFC,Nanomateriais compósitos multifuncionais para pilhas de combustível de baixa temperatura,,,,,,,,,,,,,,,,,,,,,,,
UI 276 - 2014,Incentivo - UI 276 - 2014,,,,,,,,,,,,,,,,,,,,,,,
UI 4085 - 2014,Incentivo - UI 4085 - 2014,,,,,,,,,,,,,,,,,,,,,,,
UI 4046 - 2014,Incentivo - UI 4046 - 2014,,,,,,,,,,,,,,,,,,,,,,,
UI 240 - 2014,Projecto Estratégico - UI 240 - 2014,,,,,,,,,,,,,,,,,,,,,,,
UI 4029 - 2014,Projecto Estratégico - UI 4029 - 2014,,,,,,,,,,,,,,,,,,,,,,,
UI 4076 - 2014,Projecto Estratégico - UI 4076 - 2014,,,,,,,,,,,,,,,,,,,,,,,
NULL,Projecto Estratégico - UI 117 - 2014,,,,,,,,,,,,,,,,,,,,,,,
NULL,Projecto Estratégico - UI 619 - 2014,,,,,,,,,,,,,,,,,,,,,,,
NULL,Projecto Estratégico - UI 4045 - 2014,,,,,,,,,,,,,,,,,,,,,,,
UI 73 - 2014,Projecto Estratégico - UI 73 - 2014,,,,,,,,,,,,,,,,,,,,,,,
UI 329 - 2014,Incentivo - UI 329 - 2014,,,,,,,,,,,,,,,,,,,,,,,
UI 167 - 2014,Incentivo - UI 167 - 2014,,,,,,,,,,,,,,,,,,,,,,,
UI 76 - 2014,Incentivo - UI 76 - 2014,,,,,,,,,,,,,,,,,,,,,,,
UI 127 - 2014,Incentivo - UI 127 - 2014,,,,,,,,,,,,,,,,,,,,,,,
UI 319 - 2014,Incentivo - UI 319 - 2014,,,,,,,,,,,,,,,,,,,,,,,
UI 491 - 2014,Incentivo - UI 491 - 2014,,,,,,,,,,,,,,,,,,,,,,,
UI 196 - 2014,Incentivo - UI 196 - 2014,,,,,,,,,,,,,,,,,,,,,,,
UI 4056 - 2014,Projecto Estratégico - UI 4056 - 2014,,,,,,,,,,,,,,,,,,,,,,,
NULL,Projecto Estratégico - UI 749 - 2014,,,,,,,,,,,,,,,,,,,,,,,
UI 88 - 2014,Projecto Estratégico - UI 88 - 2014,,,,,,,,,,,,,,,,,,,,,,,
UI 776 - 2014,Projecto Estratégico - UI 776 - 2014,,,,,,,,,,,,,,,,,,,,,,,
UI 615 - 2014,Projecto Estratégico - UI 615 - 2014,,,,,,,,,,,,,,,,,,,,,,,
UI 2861 - 2014,Projecto Estratégico - UI 2861 - 2014,,,,,,,,,,,,,,,,,,,,,,,
UI 709 - 2014,Projecto Estratégico - UI 709 - 2014,,,,,,,,,,,,,,,,,,,,,,,
NEUROSPEC,Determinantes da especificidade neuronal na doença de Machado-Joseph: estudo num modelo de C. elegans,,,,,,,,,,,,,,,,,,,,,,,
PREDICT-DIAB,Previsão da diabetes e feridas em familiares em primeiro grau de diabéticos tipo 2.,,,,,,,,,,,,,,,,,,,,,,,
BioSisCHO,Aplicação de biotecnologia de sistemas na optimização da produção de biofármacos em culturas de células animais,,,,,,,,,,,,,,,,,,,,,,,
SmartDamp,Desenvolvimento de um sistema de amortecimento inteligente para reduzir vibrações em estruturas de Engenharia Civil,,,,,,,,,,,,,,,,,,,,,,,
,Aspectos moleculares da inibição pelo molibdato nas bactérias reductoras de sulfato.,,,,,,,,,,,,,,,,,,,,,,,
MSVida,A arquitectura da vida: A estrutura quaternária de cápsulas virais por espectrometria de massa nativa,,,,,,,,,,,,,,,,,,,,,,,
UI 758 - 2014,Incentivo - UI 758 - 2014,,,,,,,,,,,,,,,,,,,,,,,
LA 19 - 2014,Incentivo - LA 19 - 2014,,,,,,,,,,,,,,,,,,,,,,,
UI 4008 - 2014,Incentivo - UI 4008 - 2014,,,,,,,,,,,,,,,,,,,,,,,
UI 4029 - 2014,Incentivo - UI 4029 - 2014,,,,,,,,,,,,,,,,,,,,,,,
LA 8 - 2014,Incentivo - LA 8 - 2014,,,,,,,,,,,,,,,,,,,,,,,
LA 9 - 2014,Incentivo - LA 9 - 2014,,,,,,,,,,,,,,,,,,,,,,,
UI 4007 - 2014,Incentivo - UI 4007 - 2014,,,,,,,,,,,,,,,,,,,,,,,
UI 500 - 2014,Incentivo - UI 500 - 2014,,,,,,,,,,,,,,,,,,,,,,,
UI 311 - 2014,Projecto Estratégico - UI 311 - 2014,,,,,,,,,,,,,,,,,,,,,,,
UI 714 - 2014,Projecto Estratégico - UI 714 - 2014,,,,,,,,,,,,,,,,,,,,,,,
UI 772 - 2014,Projecto Estratégico - UI 772 - 2014,,,,,,,,,,,,,,,,,,,,,,,
UI 51 - 2014,Projecto Estratégico - UI 51 - 2014,,,,,,,,,,,,,,,,,,,,,,,
NULL,Projecto Estratégico - UI 127 - 2014,,,,,,,,,,,,,,,,,,,,,,,
NULL,Projecto Estratégico - UI 524 - 2014,,,,,,,,,,,,,,,,,,,,,,,
UI 161 - 2014,Projecto Estratégico - UI 161 - 2014,,,,,,,,,,,,,,,,,,,,,,,
UI 509 - 2014,Incentivo - UI 509 - 2014,,,,,,,,,,,,,,,,,,,,,,,
UI 4077 - 2014,Incentivo - UI 4077 - 2014,,,,,,,,,,,,,,,,,,,,,,,
LA 4 - 2014,Incentivo - LA 4 - 2014,,,,,,,,,,,,,,,,,,,,,,,
UI 183 - 2014,Incentivo - UI 183 - 2014,,,,,,,,,,,,,,,,,,,,,,,
UI 275 - 2014,Incentivo - UI 275 - 2014,,,,,,,,,,,,,,,,,,,,,,,
LA 17 - 2014,Incentivo - LA 17 - 2014,,,,,,,,,,,,,,,,,,,,,,,
UI 144 - 2014,Incentivo - UI 144 - 2014,,,,,,,,,,,,,,,,,,,,,,,
UI 3125 - 2014,Incentivo - UI 3125 - 2014,,,,,,,,,,,,,,,,,,,,,,,
NULL,Projecto Estratégico - UI 39 - 2014,,,,,,,,,,,,,,,,,,,,,,,
NULL,Projecto Estratégico - UI 313 - 2014,,,,,,,,,,,,,,,,,,,,,,,
UI 721 - 2014,Projecto Estratégico - UI 721 - 2014,,,,,,,,,,,,,,,,,,,,,,,
UI 415 - 2014,Projecto Estratégico - UI 415 - 2014,,,,,,,,,,,,,,,,,,,,,,,
UI 275 - 2014,Projecto Estratégico - UI 275 - 2014,,,,,,,,,,,,,,,,,,,,,,,
UI 653 - 2014,Projecto Estratégico - UI 653 - 2014,,,,,,,,,,,,,,,,,,,,,,,
UI 4047 - 2014,Projecto Estratégico - UI 4047 - 2014,,,,,,,,,,,,,,,,,,,,,,,
NULL,Projecto Estratégico - UI 405 - 2014,,,,,,,,,,,,,,,,,,,,,,,
NULL,Projecto Estratégico - UI 730 - 2014,,,,,,,,,,,,,,,,,,,,,,,
UI 613 - 2014,Projecto Estratégico - UI 613 - 2014,,,,,,,,,,,,,,,,,,,,,,,
UI 2751 - 2014,Projecto Estratégico - UI 2751 - 2014,,,,,,,,,,,,,,,,,,,,,,,
UI 303 - 2014,Projecto Estratégico - UI 303 - 2014,,,,,,,,,,,,,,,,,,,,,,,
UI 9 - 2014,Projecto Estratégico - UI 9 - 2014,,,,,,,,,,,,,,,,,,,,,,,
UI 27 - 2014,Projecto Estratégico - UI 27 - 2014,,,,,,,,,,,,,,,,,,,,,,,
UI 536 - 2014,Projecto Estratégico - UI 536 - 2014,,,,,,,,,,,,,,,,,,,,,,,
UI 481 - 2014,Incentivo - UI 481 - 2014,,,,,,,,,,,,,,,,,,,,,,,
LA 6 - 2014,Incentivo - LA 6 - 2014,,,,,,,,,,,,,,,,,,,,,,,
UI 511 - 2014,Incentivo - UI 511 - 2014,,,,,,,,,,,,,,,,,,,,,,,
UI 10 - 2014,Incentivo - UI 10 - 2014,,,,,,,,,,,,,,,,,,,,,,,
UI 99 - 2014,Incentivo - UI 99 - 2014,,,,,,,,,,,,,,,,,,,,,,,
UI 261 - 2014,Incentivo - UI 261 - 2014,,,,,,,,,,,,,,,,,,,,,,,
UI 405 - 2014,Incentivo - UI 405 - 2014,,,,,,,,,,,,,,,,,,,,,,,
UI 261 - 2014,Projecto Estratégico - UI 261 - 2014,,,,,,,,,,,,,,,,,,,,,,,
NULL,Projecto Estratégico - UI 4104 - 2014,,,,,,,,,,,,,,,,,,,,,,,
UI 4058 - 2014,Projecto Estratégico - UI 4058 - 2014,,,,,,,,,,,,,,,,,,,,,,,
NULL,Projecto Estratégico - UI 4021 - 2014,,,,,,,,,,,,,,,,,,,,,,,
NULL,Projecto Estratégico - UI 648 - 2014,,,,,,,,,,,,,,,,,,,,,,,
UI 84 - 2014,Projecto Estratégico - UI 84 - 2014,,,,,,,,,,,,,,,,,,,,,,,
NULL,Projecto Estratégico - UI 151 - 2014,,,,,,,,,,,,,,,,,,,,,,,
UI 62 - 2014,Incentivo - UI 62 - 2014,,,,,,,,,,,,,,,,,,,,,,,
UI 81 - 2014,Incentivo - UI 81 - 2014,,,,,,,,,,,,,,,,,,,,,,,
LA 2 - 2014,Incentivo - LA 2 - 2014,,,,,,,,,,,,,,,,,,,,,,,
UI 447 - 2014,Incentivo - UI 447 - 2014,,,,,,,,,,,,,,,,,,,,,,,
UI 3282 - 2014,Incentivo - UI 3282 - 2014,,,,,,,,,,,,,,,,,,,,,,,
A-MOP,Algoritmos para Detecção de Cavidades em MacroMoleculas,,,,,,,,,,,,,,,,,,,,,,,
EXPRESS,Expressão e Reconhecimento de Ironia nos Média Sociais Multiculturais,,,,,,,,,,,,,,,,,,,,,,,
UI 4042 - 2014,Projecto Estratégico - UI 4042 - 2014,,,,,,,,,,,,,,,,,,,,,,,
NULL,Projecto Estratégico - UI 482 - 2014,,,,,,,,,,,,,,,,,,,,,,,
NULL,Projecto Estratégico - UI 403 - 2014,,,,,,,,,,,,,,,,,,,,,,,
NULL,Projecto Estratégico - UI 326 - 2014,,,,,,,,,,,,,,,,,,,,,,,
UI 211 - 2014,Projecto Estratégico - UI 211 - 2014,,,,,,,,,,,,,,,,,,,,,,,
UI 56 - 2014,Projecto Estratégico - UI 56 - 2014,,,,,,,,,,,,,,,,,,,,,,,
NULL,Projecto Estratégico - UI 317 - 2014,,,,,,,,,,,,,,,,,,,,,,,
UI 252 - 2014,Projecto Estratégico - UI 252 - 2014,,,,,,,,,,,,,,,,,,,,,,,
HiperTerm,Um dispositivo para mapeamento sub-micrométrico da temperatura sob campo magnético,,,,,,,,,,,,,,,,,,,,,,,
AGP,Comunidade Portuguesa de Geometria Algébrica,,,,,,,,,,,,,,,,,,,,,,,
GearBoxTrib,Transmissões por engrenagens de elevada eficiência e fiabilidade tribológica,,,,,,,,,,,,,,,,,,,,,,,
charon,Análise quantitativa da expressão assimétrica de genes resultantes de fluxos ciliares existentes no organizador da lateralidade embrionário.,,,,,,,,,,,,,,,,,,,,,,,
O-Glycoproteome,Engenharia genética com Zinc-finger nucleases para a caracterização do O-glicoproteoma das células do cancro.,,,,,,,,,,,,,,,,,,,,,,,
Peroxysensor,Um sensor de peróxido de hidrogénio numa bactéria anaeróbia: A PerR de Desulfovibrio vulgaris Hildenborough,,,,,,,,,,,,,,,,,,,,,,,
UI 4035 - 2014,Projecto Estratégico - UI 4035 - 2014,,,,,,,,,,,,,,,,,,,,,,,
UI 225 - 2014,Projecto Estratégico - UI 225 - 2014,,,,,,,,,,,,,,,,,,,,,,,
UI 667 - 2014,Projecto Estratégico - UI 667 - 2014,,,,,,,,,,,,,,,,,,,,,,,
UI 4023 - 2014,Projecto Estratégico - UI 4023 - 2014,,,,,,,,,,,,,,,,,,,,,,,
NULL,Projecto Estratégico - UI 674 - 2014,,,,,,,,,,,,,,,,,,,,,,,
UI 4046 - 2014,Projecto Estratégico - UI 4046 - 2014,,,,,,,,,,,,,,,,,,,,,,,
