acronym,title,projectUrl
MRLI,A combined approach to smart imaging agents- using heterometallic lanthanide complexes as diagnostics,
SOMFLOOD,Compositional Changes of Sedimentary Organic Matter from a 100-year Flood Deposit: Insights into Event-Driven Processes in the Coastal Ocean,
GENS,Genomic Approach to Study the Role of Bacterioplankton in the Sulfur Cycle,
GENINCA,Genomic instability and genomic alterations in pre-cancerous lesions and/or cancer,http://www.geninca.eu/
METAFIGHT,Understanding and fighting metastasis via dissection of the Core Invasive Machinery,http://www.metafight.eu/
LACTOBODY,Production and delivery of antibody fragments against gastrointestinal pathogens by lactobacilli,
NASPANVAC,Nasal Pandemic Influenza Vaccine,
RESPECT,Relating Expectations and needs to Participation and Empowerment of children in Clinical Trials,http://www.patientneeds.eu
ASIAFLUCAP,Health system analysis to support capacity development to respond to pandemic influenza in Asia,
MALACTRES,"""Multi-drug resistance in malaria under combination therapy: Assessment of specific markers and development of innovative, rapid and simple diagnostics.""",
CANCERPATHWAYS,Developmental Molecular Pathways in Drosophila as a Model for Human Cancer,http://www.cancerpathways.eu/
PROSPECTS,PROteomics SPECification in Time and Space,http://www.prospects-fp7.eu/
MEMSTICK,Synaptic mechanisms of memory loss: novel cell adhesion molecules as therapeutic targets,http://www.memstick.org/
ELI-PP,Extreme Light Infrastructure Preparatory Phase,
E-ELT PREP,Preparing for the construction of the European Extremely Large Telescope,
RADDOS,Joint research on various types of radiation dosimeters,
ILC-HIGRADE,International Linear Collider and High Gradient Superconducting RF-Cavities,
CUREHLH,"""European initiative to improve knowledge, treatment and survival of haemophagocytic syndromes in children""",http://www.uke.de/curehlh
ECOGENE,Unlocking the European Union convergence region potential in genetics,
INTEGERS,INTEgrating and Strengthening GEnomic Research in South-Eastern Europe,
EBV HORIZONS,"""Heterologous immunity to Epstein-Barr virus: dissecting the role of cross-reactive CD8 T cells in mediating disease outcome in children, young adults and the elderly.""",
PSYCHGENE,Copy Number Variation and Endophenotypes in Psychiatric Disorders,
NAM,New Antimicrobials,
PRISMA,Reflecting the Positive diveRsities of European prIorities for reSearch and Measurement in end of life cAre,http://www.prismafp7.eu
ENSEMBLE,ENgineered SElf-organized Multi-component structures with novel controllaBLe Electromagnetic functionalities,http://www.ensemble-fp7.eu
LACX,Large X-ray Detectors for Coloured X-ray Imaging,
FLUODIAMON,Ultra-high resolution and ultra-sensitive fluorescence methods for objective sub-cellular diagnosis of early disease and disease progression in breast and prostate cancer,
GEFOS,GENETIC FACTORS FOR OSTEOPOROSIS,http://www.gefos.org/
NANOTEST,Development of methodology for alternative testing strategies for the assessment of the toxicological profile of nanoparticles used in medical diagnostics,
MEGMRI,Hybrid MEG-MRI Imaging System,http://www.megmri.net/
DEISA2,Distributed European Infrastructure for Supercomputing Applications 2,
NANOIMPACTNET,European Network on the Health and Environmental Impact of Nanomaterials,http://www.nanoimpactnet.eu
WOOD-NET,The implementation of research potential of the Latvian State Institute of Wood Chemistry in the European Research Area,
NAPOLYNET,Setting up research intensive clusters across the EU on characterization of polymer nanostructures,http://www.scite.eu/index.php/links/napolynet
VISIBILITY TOOLS,Towards sustainable urban design; Developing automated visibility analysis tools to be used along the urban planning and design development process,
ECONAM,Electromagntetic Characterization Of NAnostructured Materials (ECONAM),http://econam.metamorphose-vi.org/
A20APOPTOSIS,Molecular and structural analysis of A20 in the modulation of apoptosis: anti-inflammatory potential in vasculitis,
ASTROSPACE,Development of Space Astrophysics in Crete,
AMASS,Autonomous maritime surveillance system,
EUSECON,A New Agenda for European Security Economics,
SICMA,Simulation of Crisis Management Activities,http://www.sicmaproject.eu
BONUS+,Multilateral call for research projects within the Joint Baltic Sea Research Programme BONUS+,
SEA-EU-NET,Facilitating the Bi-Regional EU-ASEAN Science and Technology Dialog,
INCONET EECA,S&T International Cooperation Network for Eastern European and Central Asian Countries,
ROSA,Reinforcement of sustainable aquaculture,
SEREN,SEcurity REsearch Ncp network - phase 1,http://www.seren-project.eu
REDICT,Regional Economic Development by ICT/New media clusters,
TOUREG,Competitiveness and knowledge in the tourist sector.Improving the competitiveness and strategic position through the establishment of a platform for the generation and transmission of Knowledge,
ACES,ADVANCED CENTRE OF EXCELLENCE IN STRUCTURAL AND EARTHQUAKE ENGINEERING,
STARNETREGIO,STARring a trans-regional network of REGIOnal research-driven marine clusters,
GREENSYNGAS,Advanced Cleaning Devices for Production of Green Syngas,
WELTEMP,Water Electrolysis at Elevated Temperatures,
EFONET,Energy Foresight Network,
SUPER METHANOL,Reforming of Crude Glycerine in Supercritical Water to Produce Methanol for Re-Use in Biodiesel Plants,
SOLARH2,European Solar-Fuel Initiative - Renewable Hydrogen from Sun and Water. Science Linking Molecular Biomimetics and Genetics,
COURAGE,Cybercrime and cyberterrOrism (E)Uropean Research AGEnda,https://www.courage-project.eu/
PRIMOMED,Use of PRIMate MOdels to support translational MEDicine and advance disease modifying therapies for unmet medical needs,
FLINT,Farm Level Indicators for New Topics in Policy Evaluation,
SEABIOPLAS,SEAWEEDS FROM SUSTAINABLE AQUACULTURE AS FEEDSTOCK FOR BIODEGRADABLE BIOPLASTICS,
KIDSIZE,Development of a new extended product-service to overcome size assignment and fitting barriers for children fashion on-line market addressing customer needs,
MODULATOR,Detailed binding scheme and structural determination of the 14-3-3ζ in complex with a double phosphorylated  human tyrosine hydroxylase 1,
INCONET EAP,STI International Cooperation Network for Eastern Partnership Countries,
COMREC,Control of meiotic recombination: from Arabidopsis to crops,
FUTUREWINGS,Wings of the future,
INNOVASOL,Innovative Materials for Future Generation Excitonic Solar Cells,
DISKIMAGING,Imaging the signatures of planet formation using spectro-interferometry,
PERSONA,PERSONAlised Health Monitoring System,
MOLESOL,All-carbon platforms for highly efficient molecular wire-coupled dye-sensitized solar cells,
MASS-CARE,Molecular Self Screening for Cervical Cancer Prevention,
TIDALSENSE,Development of a condition monitoring system for tidal stream generator structures,http://www.tidalsense.com
TRIPLE-BC,Identification and functional validation of drugable targets/pathways for triple negative breast cancer,
WATIO,Water on TiO2,
CLOSEDFISHCAGE,"""Development of an innovative, cost-effective environmetally friendly closed cage for sea-based fish farming""",http://www.closedfishcage.com/
FRESHFILM,New Active Recyclable Packaging with Natural Antioxidising for the extension of the fresh food shelf live,http://www.freshfilm.org
ECOWATERHEATER,"""Development of an energy efficient domestic electric storage water heater with a >40% reduced standing heat loss, priced competitively.""",http://www.ecoheaterproject.com/
BIO-CT-EXPLOIT,"""Innovative simulation tool for bone and bone biomaterials, based on enhanced CT-data exploitation""",http://bio-ct-exploit.imws.tuwien.ac.at
MICROCLEANMUD,Microwave Cleaning of Drilling Mud and Oil Containing Hazardous Waste,http://www.microcleanmud.com
MICROGRASS,Release of sugars from lignocellulosic biomass by microwave plasma,http://www.ljmu.ac.uk/BLT/BEST/RFM/micrograss/index.htm
QUALVIVO,The Development of a Next Generation Probiotic Supplement for Treatment and Prevention of Antibiotic Associated Diarrhoea,http://www.qualvivo.eu
ECROPOLIS,Organic sensory information system (OSIS): documentation of sensory properties through testing and consumer research for the organic industry,
COBAPACK,"""Development of a new recyclable long life co-injected high barrier packaging for food applications, with broad design possibilities and reduced manufacturing costs""",http://www.cobapack.eu
AIR-SEAL,An Innovative RFID Security SEAL for Aircraft Galley Trolleys,
OPTOSAT,DBS LNB-STB Optical Fibre Transmission Link,http://www.optosat.com/
EN-X-OLIVE,Supporting SME driven olive industry to comply with EU directives,http://www.enxolive.com
PROSPAWN,IMPLEMENTATION OF NATURAL SPAWNING  FOR MARINE FISH SPECIES IN CULTURE - IMPROVING THE QUALITY OF OFF-SPRING AND ANIMAL WELFARE,http://prospawn.akvaplan.com/
BIMOSYN,DEVELOPMENT OF NEW ECOLOGICAL PESTICIDES BY INCORPORATION OF SYNERGIC BIO MOLECULES,http://bimosyn.eu/
WELD-IT,Welding process planning and parametric pricing software solution for SMEs,
PIPESTORE,A modular phase change material thermal store that enables optimal performance of renewable energy systems,http://www.pipestore.eu/
BRAINSAFE,"""Development of a new, non invasive absolute Intracranial Pressure (aICP) measurement device based on ultrasound and Doppler technologies""",http://www.fp7brainsafe.com/
SORBENT,Soil remediation technique for in situ cleaning of soils contaminated with heavy hydrocarbons mixtures,http://www.sorbent.lt
SAFEGRAPE,"""Biosensor based instrumentations to be used in vineyards and wineries for fast and sensitive detection of Botrytis cinerea ,grey rot, in grapes""",http://www.safegrape.eu/default.htm
EXTRUWIN,Extruded window profiles based on an environmentally friendly wood-polymer composite material,http://www.extruwin.eu/
OPTOCO2FISH,Development of an Opto-chemical Carbon Dioxide Sensor for Aquaculture and Oceanography Applications,
FORFIRE,"""System for highly reliable, cost effective, early detection and accurate localization of incipient forest fires""",http://www.forfire.eu
FIREROB,Autonomous firefighting robotic vehicle,http://www.firerob.info
IM3I,Immersive Multimedia Interfaces,
OPTIMALT,A rapid and reliable tool for assessing the malting quality of barley using automated optical analysis,http://www.optimalt.eu/
MINICRYSTAL,Method for improving the quality of frozen foods by assisting the freezing process and reducing the size of the ice crystals,http://www.minicrystal.eu/
MICROFUEL,Mobile Microwave Pyrolysis Plant turns Biomass into Fuel Locally,
TT-ERA-EIRO,"""Technology Transfer and the European Research Area: past, present and future contributions from the EIROforum Organisations""",
BETWOOD,"""Identification of novel regulators of growth and wood formation by studying natural variation in Arabidopsis and Betula pendula, a novel model tree""",
SWARM,Demonstration of Small 4-Wheel fuel cell passenger vehicle Applications in Regional and Municipal transport,
GALGASSKA,How do galaxies get their gas?,
EURARE,Development of a sustainable exploitation scheme for Europe’s Rare Earth ore deposits,
HI-SENS,Surface Enhanced NMR Spectroscopy,
PREFER,Space-based  Information Support  for Prevention and REcovery of  Forest Fires Emergency in the MediteRranean Area,http://www.prefer-copernicus.eu
HPC-EUROPA2,Pan-European Research infrastructure on High Performance Computing for 21st century Science,
PROSECMET,Function and production of secondary metabolites,
WDTRACER,"""White Dwarfs as Tracers of Stellar, Binary and Planetary Evolution""",
POLYSIMODE,Improved Polycrystalline-Silicon Modules on Glass Substrates,
IMAGINE,Integrated Approach to Manage Glass Fiber Aircraft Insulation Waste,
KINOMEDRIFT,Specificity Drift in The Kinome During Cancer Development and Evolution,
EUROCIS,Platform for European CMOS Imagers - EUROCIS,
PAPP,Portable and Predictable Performance on Heterogeneous Embedded Manycores,
OPTO-CLAVE,"""Design, implementation and validation of an automatic learning cure cycle optimisation process for the eco-efficient autoclave processing of composite materials""",
ASFORCE,Targeted  research effort on African swine fever,
LABRLAW.EU.TR,"""European Union Conditionality, Labour Law, and Women in Employment: The Case of Turkey""",
JIF4FLIGHT,Final Assembly Line Assembly Jigs and Fixtures for flight test demonstrator,
MULOPLA,Multistage Logic Platforms,
GREENBARRELS,Contra-Rotating Open Rotor (CROR) Propeller barrels,
SMARTOSN,Smartphones Meet Online Social Networks,
SASAM,Support Action for Standardisation in Additive Manufactruring,
ECOPET,"""Demonstration of innovative, lightweight, 100% recyclable PET prototype formulations and process tooling for low carbon footprint  packaging to replace current industry standard virgin plastics""",http://www.rpet-fc-demoproject.eu/
MATVAL,Alliance for Materials – A value chain approach to materials research and innovation,http://www.matval.eu/web/guest/project
EDUMOTION,Education on the Move – Mobile access to educational content,
HIRELF,Transonic High Reynolds Number Testing of a Large Laminar Wing Half Model,
TMGUIDE,TALOS Mobile Guides,
SOLARX,Riddle of light induced degradation in silicon photovoltaics,
HERRB,Helicopter Electric Regenerative Rotor Brake,
EELTR,Efficient and Effective Learning to Rank for Information Retrieval,
STABAGDG,Stability and wall-crossing in algebraic and differential geometry,
HEART PATCH,Development of a Bioengineered Heart Patch for the Treatment of Myocardial Infarction,
