,title,projectUrl,acronym
3097,Advancing the predictability of water cycle through an improved understanding of land surface and coastal water processes and optimal integration of models with observational data,http://innovator.ath.hcmr.gr/prewec/pr.html,PREWEC
3098,European graduate school of Neuroscience,http://www.euronschool.eu,EURON
3099,Trasfer of knowledge in molecular biology and epidemiology of occupational and environmental cancer,http://www.imp.lodz.pl,EPI-TOK
3100,"Evaluation of sustainability: European conferences and training courses ""EASY-ECO 2008-2010""",http://www.easy-eco.eu,EASY-ECO 2008-2010
3101,Discovery platform for novel catalysts,http://www.celticcatalysts.com,NOVOCAT
3104,NLR-proteins in Immunity and Inflammation,http://www.uni-salzburg.at/biotec,NLRS IN IMMUNITY
3105,Single molecule studies of DNA Polymerases using Fluorescence Microscopy and laser tweezers. A step towards the combination of these techniques,http://thebigone.stanford.edu/,FRETANDFORCE
3106,Wide area research training in health engineering,http://www.warthe.eu,WARTHE
3108,European training in Myopia research,http://www.my-europia.net/,MY EUROPIA
3110,Language technology for eLearning,http://www.let.uu.nl/lt4el,LT4EL
3111,"Three industrial chemical research projects in: biocatalysis, reaction state modelling and electronic noses process control",http://www.akzonobel.com/com/,ABENCA
3112,On-chip cell handling and analysis,http://www.cellcheck.eu,CELLCHECK
3113,Spin current induced ultrafast switching,http://www.spinswitch.eu,SPINSWITCH
3114,Adaptive and Meaning Machines,http://sisl.disi.unitn.it,ADAMACH
3117,Dielectric spectroscopy and complementary techniques for molecular dynamic study of polymers and organic crystals,http://www.kfm.p.lodz.pl/,DIELPOL
3118,EARA Early Stage Training in Astrophysics,http://www.iap.fr/eara/mcurie.html,EARA-EST
3119,Fully autonomous micro Helicopter,http://www.mufly.ethz.ch/,MUFLY
3123,Maintaining neurotransmission: clathrin-mediated endocytosis and kiss-and-run,http://verstreken.vib.be/,NEURORECYCLING
3124,European Leadership in Space Astrometry,http://www.astro.lu.se/ELSA/index.html,ELSA
3127,Security and Citizenship: European and Global Dimensions,http://www.aber.ac.uk/interpol,APSAC
3129,GDEG: the geospatial dimensions of European governance: evaluation and enhancement,http://www.gis.geo.uj.edu.pl/ZGIS/badania/projekty_z.htm,GEODEG
3130,"Proposal for a doctorate in history, sociology and anthropology of legal cultures in Europe",http://www.europeanlegalcultures.eu/,ELC
3131,"Lipidomics in human development, health and chronic diseases",http://www.londonmet.ac.uk/research-units/ibchn/research-projects,LIPHEALTH
3132,Process optimisation and fouling control in membrane bioreactors for wastewater and drinking water treatment,http://www.mbr-train.org,MBR-TRAIN
3133,Memoir: Learning how technology can help people create and manage long-term personal memories,http://dagda.shef.ac.uk/memoir,MEMOIR
3134,Soy-peptide Lunasin as potential colon cancer preventive agent,http://www. lunasin.com,LUNAMICE
3136,Biological and microbial fuel cells,http://www.ncl.ac.uk/ceam,BMFC
3137,Advanced international training courses in health risk assessment,http://www.cascadenet.org/~RA-COURSES,RA-COURSES
3138,Identification of new cancer susceptibility genes by linkage analyses in Polish families with aggregation of breast or colorectal cancers,http://www.hereditarycancer.net,LIN ANAL FAM AGGR BR
3139,Systems biology of nuclear receptors: A nutrigenomics approach to aging-related diseases,http://www.uku.fi/nucsys,NUCSYS
3140,Biomaterials for wound healing and tissue regeneration,http://www.brighton.ac.uk/pharmacy/staff/savinairina/biomed_application.php,MATISS
3141,Stimuli sensitive polymers for nano- and microdevices,http://www.cmpw-pan.edu.pl,NANOSTIM
3142,New mid-infrared sources for photonic sensors,http://www.fzu.cz/departments/semiconductors/movpe/projects.html#nemis,NEMIS
3143,Parasite pathogens in new species of Mediterranean aquaculture: an experimental approach,http://www.uv.es/cavanilles/zoomarin,PARAQUAM
3146,Spider silk extrusion systems,http://users.ox.ac.uk/~abrg/spider_site/index.html,SSEXSY
3147,CANcer CURe Early stage research training,http://www.cancure.eu.com/,CANCURE
3151,"Macromolecular assemblies involved in regulated gene expression: structural/functional characteristics, interplay and novel functions",http://www.eie.gr/nhrf/institutes/ibrb/index-en.html,MACROGENEX
3152,Landscape-scale Carbon cycle Analysis using hyperspectral remotely Sensed data Of plant and ecosystem functionAl diveRsity,http://www.philippe-choler.com,CASOAR
3153,International transfer of seismological advanced knowledge and geophysical research,http://www.novitech-bpm.eu,ITSAK-GR
3155,Synchrotron Applications in Nanometre and FemTosecond Science,http://www.bessy.de,SANFT SCIENCE
3156,Advanced combustion models for cfd applications,http://www.numeca.com,ADCOMB-CFD
3158,European intensive seminars of petrology,http://www.eurispet.eu,EURISPET
3159,"New methodologies to synthetise unnatural nucleosides, known and putative antiproliferative agents",http://www.ch.qub.ac.uk/staff/migaud/index.html,MEDCHEM AT QUB/GSK
3160,Improving water treatment processes through chalk recrystallisation,http://nano.ku.dk/english/research/nanogeo/,RECRYST
3161,Prediction of Electromagnetic fields (PEM),http://www.pem.polito.it/,PEM
3164,Partnership for fostering entrepreneurship and SME development,http://www.eedripart.pl,EEDRIPART
3165,Sensing Endocrine Disrupting Chemicals: development of novel solid phase extraction systems,http://www.sendichem.ugent.be/index.html,SENDICHEM
3166,"Entering the high-precision era of flavour physics through the alliance of lattice simulations, effective field theories and experiment",http://ific.uv.es/flavianet/,FLAVIANET
3168,"The ""FluoRox"" concept; advanced education and research in bio-nanoscience",http://www.edrox.eu,EDROX
3169,Enhanced information retrieval and filtering for analytical systems,http://eniraf.kie.ae.poznan.pl,ENIRAF
3170,"Advanced signal-processing for ultra-fast magnetic resonance Spectroscopic Imaging, and Training",http://www.fast-mrs.eu,FAST
3171,"MR-based analysis, Indexing, and Retrieval of brain irON Deposition in Basal ganglia",http://vpa.sabanciuniv.edu/phpBB2/vpa_views.php?s=4&serial=21,IRONDB
3172,Study of the molecular mechanisms of cell migration by using high content screening and siRNA technology,http://www.tcd.ie/IMM/translational_bioscience_2003_2008/dr_long.php,SIRNA-HCS
3173,Advanced cell Imaging approaches in developmental biology,http://www.imbb.forth.gr/groups/developmental.html,CELLIMAGE
3174,Genomic approaches for crop improvement,http://www.uwm.edu.pl/katgenbiol,GENCROP
3175,Enabling certification by analysis,http://www.cfd4aircraft.com/4ecerta_intro.php,ECERTA
3177,CENTRE OF EXCELLENCE IN COMPUTATIONAL FLUID DYNAMICS,http://www.engineering.leeds.ac.uk/cfd/,COFLUIDS
3178,Theory and computer simulations of interfacial phenomena,http://zool.umcs.lublin.pl,THECOMPSIMI
3179,Applying new electronic sensors to create animal condition scoring protocols for the automated measurement of health and welfare traits for use in sustainable organic dairy cow breeding programmes,http://www.optiscore.eu,OPTISCORE
3180,Psi-k Training in Computational Nanoscience,http://www.psi-k.org,PSI-K TRAINING
3181,Transfer of knowledge required to understand cross talk between host and pathogen during gastrointestinal infections in humans,http://www.nuigalway.ie/microbiology/cpollab/gamidi,GAMIDI
3182,Microbiology of urban water systems,http://www.shef.ac.uk/penninewatergroup/research/muws.html,MUWS
3184,Colour research for European advanced technology employment,http://www.create.uwe.ac.uk/,CREATE
3185,Developing a behaviourally informed Approach to the legal regulation of Market Behaviour and Institutions,http://law.haifa.ac.il/events/event_sites/try/indexe.htm,BEHAVIORAL LAW
3187,Emergent complexity in electronically frustrated correlated electron systems,http://users.physics.uoc.gr/~chripan,ELECTRONCOMPLEXITY
3188,High-pressure phase transitions in poly-amorphic systems of semi-conducting elements,http://issp3.issp.ac.ru/lhpp/barkaloven.html,POLYAMORPHIC SYSTEMS
3189,"Electronics, Acquisition and Controls Developments for Physics Experiments",http://public.web.cern.ch/public/,ELACCO
3192,Improving the tuning methodology for MPC+C108,http://www.esi2.us.es/~eduardo/TOK/tok3092.htm,ITMPC
3193,Particle Physics and cosmology: The interface,http://www.fuw.edu.pl/~tok/.index.html,PARTICLES AND COSMOS
3195,Nanoengineered superconductors for power applications,http://www.nespa.eu,NESPA
3197,Mineral-fluid Interface Reactivity,http://www.mir-est.com,MIR
3198,"Bio and slide bearings, their lubrication by non-newtonian oils and application in non-conventional systems",http://www.oce.pg.gda.pl/biobearing,BIOBEARING
3199,Training in multi-scale approaches to understanding carbon dynamics in Arctic and upland systems,http://www.shef.ac.uk/aps/multiarc/index.html,MULTI-ARC
3200,Training Network on novel animal models for medical purposes,http://clonet.abc.hu/,CLONET
3201,Neural mechanisms of fear and anxiety: Interactions between proteases and extra-cellular Milieu,http://www.pawlaklab.com,BRAIN AND ANXIETY
3203,TRANSPORTNET - European Transport Research and Education Network - Training Courses,http://transportnet.aegean.gr/,TRANSPORTNET TC
3208,Introduction of modern functional genomics methods,http://www.pssb.amu.edu.pl,FUNGEN
3209,Aerobiology to Poznan,http://www.staff.amu.edu.pl/~biologia/PA/index.htm,AEROTOP
3210,Polarized Helium Lung Imaging Network,http://www.phelinet.eu,PHELINET
3214,The use of geodetic data to establish the geometry and depth of magma reservoirs and the rate of magma movement towards the Earth and apos;s surface,http://en.wikipedia.org/wiki/Askja,MAGMA MOTION
3215,Seagrass production and isotopic discrimination,http://www2.uca.es/grup-invest/ecosist-acuaticos/componentes/SEAPAID_EDEA/Seapaid_main.htm2,SEAPAID
3216,Advanced Genetic Analysis in the Post-Genomic Era,http://www.fbs.leeds.ac.uk/agape/,AGAPE
3217,New optimized and integrated strategies for railway safety and systems reliability,http:// www.ntnu.no/ross/reports/RailSafe.pdf,RAIL SAFE
3218,European Partnership for Qualitative Research Training (Social Anthropology),http://www.ucl.ac.uk/mariecuriesocanth,SOCANTH
3219,Marie-Curie grant on primary Immuno-deficiencies and Auto-Immune diseases,http://www.centreforimmunodeficiency.com,MC-PIAID
3220,Advanced diagnostics of parasitic diseases,http://www.ipar.pan.pl,ADIPAR
3221,Molecular Dynamics Simulation Tools,http://www.tchpc.tcd.ie/research/projects/ moldy.php,MOLDY
3222,Hyperspectral imaging Network,http://hyperinet.multimediacampus.it/,HYPER-I-NET
3223,Mathematical modeling of human physiological systems with biomedical applications,http://www.uni-graz.at/biomedmath/info.html,BIOMATHTECH 07-10
3225,High-performance embedded architectures and compilers,http://www.hipeac.net,HIPEAC
3226,Anaerobic microbiological oxidation underpinning sustainable energy generation (MicroGen),http://www.nuigalway.ie/microbiology,MICROGEN
3227,Precise online tracking for high energy physics event selection at CDF,http://www.fnal.gov/pub/today/archive_2008/20081014_Panofsky_Prize.html,POT
3232,Bivalves from farm to fork,http://www.dommrc.com/project-biff.html,BIFF
3234,Data-Grid Environment and Tools for Distributed Management and Analysis of Large Sets of Scientific Data,http://www.ucd.ie/physics/lhcb/dget/dget.html,DGET
3236,"Public Policy, market organization and transition economies",http://www.uclouvain.be/en-43617.html,PUBPOLTRANS
3237,Development of n-type polymer materials used as alternative to soluble C60 derivatives and their use in organic solar cells,http://www.solarNtype.eu,SOLARNTYPE
3239,Media technologies and architecture for the city,http://www.mediacityproject.com.,MEDIACITY
3240,Development of advanced electronic paper-like display technologies,http://www.ntera.com/,NANOCHROMICS
3241,Multi-element multi-hop backhaul reconfigurable Antenna Network,http://www.ist-membrane.org,MEMBRANE
3243,Noncommutative geometry and quantum groups,http://ncg.mimuw.edu.pl/,QUANTUM GEOMETRY
3245,Smart high-integration flex technologies,http://www.vdivde-it.de/portale/shift/,SHIFT
3247,Low power short range wireless communications,http://www.duolog.com,LP_SRWC
3248,Astrophysics of Neutron Stars,http://astrons.sabanciuniv.edu,ASTRONS
3250,Towards knowledge-based processing systems,http://www.cpi.umist.ac.uk/prism/,PRISM
3251,The Economics of Education and Education Policy in Europe,http://www.cepr.org/research/Networks/ppmac/,EEEPE
3253,Sound to sense,http://www.sound2sense.eu,S2S
3254,Establishment and maintenance of cell polarity and tissue architecture in the lateral-line system of the zebrafish,http://pasteur.crg.es/portal/page/portal/Internet/02_Research/01_Programmes/02_Cell_and_Developmental_Biology/02_Sensory_Cell_Biology_and_Organogenesis,TISSUE POLARITY
3256,Strabismus and visual suppression,http://www.strabismus.com,SVS
3261,Development of excellence in non-invasive diagnostic systems for industrials and scientific applications,http://www.kis.p.lodz.pl/denidia.html,DENIDIA
3262,Operator theory methods for differential equations,http://www.impan.pl/EU/,TODEQ
3263,Software configuration management framework for networked services environments and architectures incorporating ambient intelligence features,http://www.ist-comanche.eu/,COMANCHE
3264,Satellite-based communications systems within IPv6 networks,http://www.ist-satsix.org,SATSIX
