title,projectUrl,acronym,return_code,redirect_url
Improving competence in integrated hydrological modelling by gaining innovative uncertainty analysis skills and software engineering capabilties,http://www.ufz.de/index.php?en=15558,MODELLING COMPETENCE,301,http://www.ufz.de/index.php?en=40053
Summer schools in ecology and biodiversity - understanding patterns and processes,http://bison.zbs.bialowieza.pl/bioseb/,BIOSEB,timed out,
Cellular and extra-cellular pathways for sap flow: their anatomy and physiological significance,http://www.africamuseum.be/,ROLE OF STRUCTURE,200,
Prototyping in the Micro and Nano Scale 2006,http://www.prominas.eu/,PROMINAS - 06,200,
Ion Cyclotron resonance Fourier transform mass Spectrometry,http://ms.biomed.cas.cz,ICR-FTMS,200,
Social intelligence for tele-healthcare,http://sift-project.net/,SIFT,[Errno -2] Name or service not known,
"Constituents, Fundamental Forces and Symmetries of the Universe",http://homepages.physik.uni-muenchen.de/~Dieter.Luest/forcesuniverse.html,FORCESUNIVERSE,200,
A Distributed Data Mining Infrastruture,http://pcrgcluster.ucd.ie/,ADMIRE,timed out,
Knowledge transfer for digitisation of cultural and scientific heritage in Bulgaria,http://www.math.bas.bg,KT-DIGICULT-BG,200,
Multiple sensor based systems for the safety and security related applications,http://www.ex-beams.com www.ewi.utwente.nl,I-SENSE,[Errno -2] Name or service not known,
Brain imaging of human errors,http://www.harrislab.com,HUMANERRORS,200,
Dealing with uncertainty in spoken language processing: Reasoning and problem-management,http://www.ling.uni-potsdam.de/DEAWU/,DEAWU,404,
"Unravelling pathogenicity of Xanthomonas albilineans, the pathogen causing leaf scald disease of sugarcane",http://umr-bgpi.cirad.fr/equipes/equipe3.htm,XAGENOMICS,200,
"Human Modeling, Reconstruction and Recognition in Video",http://sminchisescu.ins.uni-bonn.de,HUMOREV,404,
"Sulfolobus, a model archaeon for studying the orgin of eukaryotes and development of their information processing systems",http://www.mib.wur.nl,SOLAR,301,http://www.wageningenur.nl/en/Expertise-Services/Chair-groups/Agrotechnology-and-Food-Sciences/Laboratory-of-Microbiology.htm
Transfer of knowledge towards a world class combustion chemistry centre,http://c3.nuigalway.ie,BURNQUEST,200,
Engineering Proteases,http://www.c-lecta.com/,PROTENG,200,
From Fermat's principle to quantum teleportation,http://www.uniurb.it/Filosofia/afriat/CV.htm,FPQT,404,
Glycans array fingerprints for the study of synbiotics,http://www.nutricognia.com,SYNBIOTIC GLYCOARRAY,[Errno -2] Name or service not known,
Nanostructured materials with non-linear optical properties,http://www.eie.gr/nhrf/institutes/tpci/researchteams/mspc/mspc-nanostructuredmat-en.html,NANONLO,200,
Tools and precision calculations for Physics discoveries at colliders,http://heptools.inp.demokritos.gr/,HEPTOOLS,timed out,
Soft Lithography Technology,http://www.matwi.uni-jena.de/solitech/start.html,SOLITECH,200,
Solar-Hybrid Power and Cogeneration Plants,http://www.greth.fr/solhyco/,SOLHYCO,404,
Multiple-access space-time coding testbed,http://www.ist-mascot.org,MASCOT,200,
L-type Calcium channels in health and disease,http://www.cav-net.org,CAVNET,200,
"Brain computer interface for the control of rehabilitation robots, prostheses and paralysed limbs",http://www.iat.uni-bremen.de/,BRAINROBOT,302,http://www4.fb1.uni-bremen.de/chooser/
Semiconductor materials for information technology,http://www.fuw.edu.pl/~babinski/index.php,ITEM,200,
European Protest Movements since the Cold War: The Rise of a (Trans-)national Civil Society and the Transformation of the Public Sphere,http://www.protest-research.eu,EUR PROTEST,404,
Galois theory and explicit methods,http://websites.math.leidenuniv.nl/gtem/,GTEM,200,
Business process FUSION based on semantically-enabled service-oriented business applications,http://www.fusionweb.org/fusion/,FUSION,200,
Novel Nano-scale Multifunctional Materials Engineering,http://www.msm.cam.ac.uk/dmg/nanofen,NANOFEN,404,
Training and Research in the Fundamentals of Inflammatory Disease,http://www.mrc-immune.bham.ac.uk/,TRIFID,301,http://www.birmingham.ac.uk/research/activity/mds/centres/mrc-immune/index.aspx
Development of an integrated urban management tool,http://citynet.zafh.net/,CITYNET,200,
Functional analysis of new acute phase proteins,http://biotka.mol.uj.edu.pl/acute/,ACUP,404,
Interferometric observations of planetary systems,http://www.astro.uni-jena.de,INTERFEROMETRY,200,
Hybrid Substrates for Competitive High Frequency Electronics,http://www.hyphen-eu.com,HYPHEN,timed out,
Condensed matter research at extreme experimental conditions,http://ofnt.saske.sk http://home.saske.sk/~extrem/,EXTREM,[Errno -2] Name or service not known,
Ultra-fast optical and X-ray studies of solvation dynamics in water and alcohol,http://ditwww.epfl.ch/cgi-perl/EPFLTV/home.pl?page=video&lang=2&connected=0&t=1&id=331&win_close=0,UOXSSDWA,200,
High performance optical and thermal properties of metallic nanostructures,http://www.tyndall.ie/research/photonics-sources-group/Plasmonics.html,HOT,404,
Economic growth and the use of non-renewable energy resources,http://agustinperezbarahona.googlepages.com/,G+ENERGY RESOURCES,301,https://sites.google.com/site/agustinperezbarahona/
Motorcycle and motorcyclist safety,http://www.mymosa.eu,MYMOSA,200,
Mineral Surface Science for Nanotechnology,http://www.bris.ac.uk/mcest-mission/,MISSION,303,http://www.bristol.ac.uk/science/
Intelligent augmented reality welding helmet,http://www.fwbi-bremen.de/,INTARWELD,302,http://www.fwbi-bremen.de/index.php
Molecular imaging of stem cell differentiation,http://www.nf.mpg.de www.saic.be,MRI OF STEM CELLS,[Errno -2] Name or service not known,
Application of Mesenchymal stem cells in tumour therapeutic approaches,http://www.ncbes.ie,MIST,302,http://ncbes.eurhost.net/
Environmental research institute transfer of atmospheric science knowledge,http://crac.ucc.ie,ERITASK,302,http://www.ucc.ie/en/crac/
Stability of the atmosphere over Europe,http://nargeo.geo.uni.lodz.pl/~jwibig/STATME/,STATME,[Errno 111] Connection refused,
DNA recognition by drugs and proteins,http://www.youtube.com/watch?v=SOC2fgs1_lQ,DNAREC,301,https://www.youtube.com/watch?v=SOC2fgs1_lQ
"An integrated series of events for high-level training on biomaterials, tissue engineering, controlled drug delivery and related emerging fields",http://www.inventscience.org www.marie-curie-2009.rwth-aachen.de,INVENTS,[Errno -2] Name or service not known,
Quantum Networking with Single Ions and Photons,http://itcq.org.uk/,QUANSIP,[Errno -2] Name or service not known,
European corporate governance training network,http://www.ecgtn.org www.cepr.org,ECGTN,[Errno -2] Name or service not known,
Tracing the carbon and water cycle in terrestrial ecosystems with stable isotope spectroscopy,http://www.tep.ethz.ch,ISOCYCLE,[Errno -2] Name or service not known,
"Search, switching costs and the design of optimal competition policy",http://www.tinbergen.nl/~moraga/SASWCO.htm,SASWCO,200,
Identification of genomic and biological markers as predictive/diagnostic/therapeutic tools for use in allogeneic stem cell transplantation: translational research towards individualised patient medicine,http://www.trans-net.org.uk/,TRANS-NET,200,
Advancing the predictability of water cycle through an improved understanding of land surface and coastal water processes and optimal integration of models with observational data,http://innovator.ath.hcmr.gr/prewec/pr.html,PREWEC,404,
European graduate school of Neuroscience,http://www.euronschool.eu,EURON,200,
Trasfer of knowledge in molecular biology and epidemiology of occupational and environmental cancer,http://www.imp.lodz.pl,EPI-TOK,200,
"Evaluation of sustainability: European conferences and training courses ""EASY-ECO 2008-2010""",http://www.easy-eco.eu,EASY-ECO 2008-2010,200,
Discovery platform for novel catalysts,http://www.celticcatalysts.com,NOVOCAT,403,
NLR-proteins in Immunity and Inflammation,http://www.uni-salzburg.at/biotec,NLRS IN IMMUNITY,200,
Single molecule studies of DNA Polymerases using Fluorescence Microscopy and laser tweezers. A step towards the combination of these techniques,http://thebigone.stanford.edu/,FRETANDFORCE,200,
Wide area research training in health engineering,http://www.warthe.eu,WARTHE,[Errno -2] Name or service not known,
European training in Myopia research,http://www.my-europia.net/,MY EUROPIA,403,
Language technology for eLearning,http://www.let.uu.nl/lt4el,LT4EL,301,http://www.let.uu.nl/lt4el/
"Three industrial chemical research projects in: biocatalysis, reaction state modelling and electronic noses process control",http://www.akzonobel.com/com/,ABENCA,302,https://www.akzonobel.com/aboutus/locations/?search=com
On-chip cell handling and analysis,http://www.cellcheck.eu,CELLCHECK,403,
Spin current induced ultrafast switching,http://www.spinswitch.eu,SPINSWITCH,302,http://www.physik.uni-kl.de/hillebrands/home/
Adaptive and Meaning Machines,http://sisl.disi.unitn.it,ADAMACH,200,
Dielectric spectroscopy and complementary techniques for molecular dynamic study of polymers and organic crystals,http://www.kfm.p.lodz.pl/,DIELPOL,200,
EARA Early Stage Training in Astrophysics,http://www.iap.fr/eara/mcurie.html,EARA-EST,200,
Fully autonomous micro Helicopter,http://www.mufly.ethz.ch/,MUFLY,302,http://www.mufly.ethz.ch/index
Maintaining neurotransmission: clathrin-mediated endocytosis and kiss-and-run,http://verstreken.vib.be/,NEURORECYCLING,200,
European Leadership in Space Astrometry,http://www.astro.lu.se/ELSA/index.html,ELSA,200,
Security and Citizenship: European and Global Dimensions,http://www.aber.ac.uk/interpol,APSAC,301,http://www.aber.ac.uk/en/interpol/
GDEG: the geospatial dimensions of European governance: evaluation and enhancement,http://www.gis.geo.uj.edu.pl/ZGIS/badania/projekty_z.htm,GEODEG,200,
"Proposal for a doctorate in history, sociology and anthropology of legal cultures in Europe",http://www.europeanlegalcultures.eu/,ELC,200,
"Lipidomics in human development, health and chronic diseases",http://www.londonmet.ac.uk/research-units/ibchn/research-projects,LIPHEALTH,302,http://www.londonmet.ac.uk/depts/fls/research/lnrc/research-projects
Process optimisation and fouling control in membrane bioreactors for wastewater and drinking water treatment,http://www.mbr-train.org,MBR-TRAIN,200,
Memoir: Learning how technology can help people create and manage long-term personal memories,http://dagda.shef.ac.uk/memoir,MEMOIR,404,
Soy-peptide Lunasin as potential colon cancer preventive agent,http://www. lunasin.com,LUNAMICE,[Errno -2] Name or service not known,
Biological and microbial fuel cells,http://www.ncl.ac.uk/ceam,BMFC,301,http://www.ncl.ac.uk/ceam/
Advanced international training courses in health risk assessment,http://www.cascadenet.org/~RA-COURSES,RA-COURSES,404,
Identification of new cancer susceptibility genes by linkage analyses in Polish families with aggregation of breast or colorectal cancers,http://www.hereditarycancer.net,LIN ANAL FAM AGGR BR,301,http://hereditarycancer.net/
Systems biology of nuclear receptors: A nutrigenomics approach to aging-related diseases,http://www.uku.fi/nucsys,NUCSYS,301,http://www.oppi.uef.fi/uku/nucsys/
Biomaterials for wound healing and tissue regeneration,http://www.brighton.ac.uk/pharmacy/staff/savinairina/biomed_application.php,MATISS,302,http://about.brighton.ac.uk/pharmacy/staff/savinairina/biomed_application.php
Stimuli sensitive polymers for nano- and microdevices,http://www.cmpw-pan.edu.pl,NANOSTIM,302,https://www.cmpw-pan.edu.pl/index.php?lang=pl
New mid-infrared sources for photonic sensors,http://www.fzu.cz/departments/semiconductors/movpe/projects.html#nemis,NEMIS,404,
Parasite pathogens in new species of Mediterranean aquaculture: an experimental approach,http://www.uv.es/cavanilles/zoomarin,PARAQUAM,301,http://www.uv.es/cavanilles/zoomarin/
Spider silk extrusion systems,http://users.ox.ac.uk/~abrg/spider_site/index.html,SSEXSY,200,
CANcer CURe Early stage research training,http://www.cancure.eu.com/,CANCURE,200,
"Macromolecular assemblies involved in regulated gene expression: structural/functional characteristics, interplay and novel functions",http://www.eie.gr/nhrf/institutes/ibrb/index-en.html,MACROGENEX,200,
Landscape-scale Carbon cycle Analysis using hyperspectral remotely Sensed data Of plant and ecosystem functionAl diveRsity,http://www.philippe-choler.com,CASOAR,200,
International transfer of seismological advanced knowledge and geophysical research,http://www.novitech-bpm.eu,ITSAK-GR,[Errno -2] Name or service not known,
Synchrotron Applications in Nanometre and FemTosecond Science,http://www.bessy.de,SANFT SCIENCE,200,
Advanced combustion models for cfd applications,http://www.numeca.com,ADCOMB-CFD,301,http://www.numeca.com/en
European intensive seminars of petrology,http://www.eurispet.eu,EURISPET,200,
"New methodologies to synthetise unnatural nucleosides, known and putative antiproliferative agents",http://www.ch.qub.ac.uk/staff/migaud/index.html,MEDCHEM AT QUB/GSK,302,http://www.qub.ac.uk/schools/SchoolofChemistryandChemicalEngineering/
Improving water treatment processes through chalk recrystallisation,http://nano.ku.dk/english/research/nanogeo/,RECRYST,200,
Prediction of Electromagnetic fields (PEM),http://www.pem.polito.it/,PEM,200,
Partnership for fostering entrepreneurship and SME development,http://www.eedripart.pl,EEDRIPART,[Errno -2] Name or service not known,
